9.319997092455606946e+01,7.110336611209058688e+00,1.260000000000000009e-01,9.328565199550288867e+01,7.139360442636094817e+00,8.999999999999999667e-02,9.320584106135328284e+01,7.116323072611104195e+00,1.619999999999999774e-01,9.322194403230909643e+01,7.115569794148997929e+00,1.079999999999999988e-01,9.321633912300644909e+01,7.121649866299104126e+00,1.019999999999999934e-01
9.210685305440959780e+01,7.004925298816915280e+00,1.519999999999999962e-01,9.257126177749299245e+01,7.087077762206741127e+00,1.420000000000000151e-01,9.248185478021021311e+01,7.040051780672706094e+00,1.320000000000000062e-01,9.213919268004312357e+01,7.009330878372165508e+00,1.260000000000000009e-01,9.230950517363669405e+01,7.056093731608938491e+00,1.219999999999999973e-01
9.084399266755363556e+01,6.909322245727453904e+00,1.699999999999999845e-01,9.177406640623900103e+01,7.016027895358246447e+00,1.460000000000000187e-01,9.165479510973375454e+01,6.932656453490009696e+00,1.340000000000000080e-01,9.100128586330282587e+01,6.917945127378719583e+00,1.559999999999999998e-01,9.133166302015145277e+01,6.986363535018712767e+00,1.179999999999999938e-01
8.994691271350224326e+01,6.845533313782325102e+00,1.759999999999999898e-01,9.091526951682041613e+01,6.944462475859003447e+00,1.900000000000000022e-01,9.077775489856043123e+01,6.849319500927649074e+00,1.459999999999999909e-01,9.012102608826766925e+01,6.866647860277966586e+00,1.639999999999999791e-01,9.030370702252855608e+01,6.923210117669382768e+00,1.479999999999999927e-01
8.905682356681467127e+01,6.783406296555063442e+00,1.880000000000000004e-01,9.017172541174325318e+01,6.888859791491179330e+00,2.059999999999999887e-01,9.012054957100224328e+01,6.793803920339032132e+00,1.799999999999999933e-01,8.955978629784566181e+01,6.818200652775164627e+00,1.940000000000000058e-01,8.952902961358429934e+01,6.863993377414233876e+00,1.519999999999999962e-01
8.842143166636158469e+01,6.728692168799142337e+00,1.859999999999999987e-01,8.954710553321642408e+01,6.839166788126873620e+00,2.140000000000000235e-01,8.940906905246536951e+01,6.742608064055046313e+00,2.179999999999999993e-01,8.890013652104678954e+01,6.772386826888212141e+00,1.880000000000000004e-01,8.879044759701861267e+01,6.806420594990944650e+00,1.600000000000000033e-01
8.783658948835301317e+01,6.679888434106359796e+00,1.900000000000000022e-01,8.885436517482993679e+01,6.791916324114705361e+00,2.200000000000000011e-01,8.880533945401641915e+01,6.687337266679008962e+00,1.940000000000000058e-01,8.843283626542535103e+01,6.728320543661332920e+00,2.079999999999999905e-01,8.808267024647169308e+01,6.756688070497855136e+00,1.699999999999999845e-01
8.744366108070606458e+01,6.639167406477982425e+00,2.020000000000000129e-01,8.828232292159802341e+01,6.748532093171634827e+00,2.139999999999999958e-01,8.828495223244520673e+01,6.635524166745800478e+00,2.279999999999999805e-01,8.783437144105337779e+01,6.681799944650095746e+00,2.299999999999999822e-01,8.752627727833940696e+01,6.706102241087491755e+00,1.920000000000000040e-01
8.692176212149053072e+01,6.603611885432806083e+00,1.960000000000000075e-01,8.777784378773240803e+01,6.707349282885325614e+00,2.119999999999999940e-01,8.778442595765646672e+01,6.589327760827830005e+00,2.179999999999999993e-01,8.739862477107669747e+01,6.641236235081871442e+00,2.439999999999999947e-01,8.704793754379386428e+01,6.666122032819567167e+00,1.940000000000000058e-01
8.646840302766656805e+01,6.568051846681615125e+00,2.240000000000000047e-01,8.729782783926667378e+01,6.669044530396279313e+00,2.220000000000000029e-01,8.745013685482226151e+01,6.555587093258182563e+00,2.399999999999999911e-01,8.696455162651011506e+01,6.604467848705457556e+00,2.780000000000000249e-01,8.651410242997908995e+01,6.625837589104909497e+00,2.220000000000000029e-01
8.618596374327590581e+01,6.536612992853452653e+00,2.359999999999999876e-01,8.681288257321868684e+01,6.632870757540743512e+00,2.399999999999999911e-01,8.700237482075313267e+01,6.516405067113203664e+00,2.319999999999999840e-01,8.649762150049521381e+01,6.567805557563123564e+00,2.820000000000000284e-01,8.612585766719332980e+01,6.586123526879601009e+00,2.220000000000000029e-01
8.572998413843374976e+01,6.501228417976541607e+00,2.319999999999999840e-01,8.635222951366640132e+01,6.599611581304460017e+00,2.240000000000000047e-01,8.647718732637143546e+01,6.474271912120214800e+00,2.660000000000000142e-01,8.613956743554693674e+01,6.532922416544357347e+00,2.620000000000000107e-01,8.574082698139487491e+01,6.554439713452443250e+00,2.279999999999999805e-01
8.540804783710449044e+01,6.466298592892822938e+00,2.439999999999999947e-01,8.597051452776226199e+01,6.563315106139983257e+00,2.359999999999999876e-01,8.590499503703783546e+01,6.438730307983036916e+00,2.660000000000000142e-01,8.547091181622390366e+01,6.493159778693641471e+00,2.760000000000000231e-01,8.510601650275906138e+01,6.510955158669004206e+00,2.319999999999999840e-01
8.493097906936031904e+01,6.425552974481478330e+00,2.419999999999999929e-01,8.549324013386987531e+01,6.528201695771194579e+00,2.479999999999999982e-01,8.554504023969006710e+01,6.398188587676752803e+00,2.720000000000000195e-01,8.513662620002311598e+01,6.454336932980947239e+00,2.919999999999999818e-01,8.473822837292696875e+01,6.470682451997550544e+00,2.219999999999999751e-01
8.431479664979141830e+01,6.384296847303378541e+00,2.459999999999999964e-01,8.496831708152926410e+01,6.488361725838692529e+00,2.500000000000000000e-01,8.510067089459177225e+01,6.360962056208886217e+00,2.680000000000000160e-01,8.456864597710865894e+01,6.413309099318420969e+00,3.039999999999999925e-01,8.420153639612520635e+01,6.431328225259873577e+00,2.459999999999999964e-01
8.396998591025435132e+01,6.343582260315321797e+00,2.500000000000000000e-01,8.453571786747276917e+01,6.450717081418050114e+00,2.640000000000000124e-01,8.455153493999593195e+01,6.314571872047142875e+00,2.820000000000000284e-01,8.415375125318030314e+01,6.371290992286958499e+00,3.079999999999999960e-01,8.378976864305920458e+01,6.392334460678654295e+00,2.540000000000000036e-01
8.336299025451369005e+01,6.298508863715071016e+00,2.560000000000000053e-01,8.395812388344349131e+01,6.410746363942150694e+00,2.620000000000000107e-01,8.403680263016481433e+01,6.272834290011983782e+00,3.079999999999999960e-01,8.344025915053774156e+01,6.328206102928850108e+00,3.200000000000000067e-01,8.311308427407138311e+01,6.343895840221430049e+00,2.580000000000000071e-01
8.272882833964742133e+01,6.251782668719314984e+00,2.840000000000000302e-01,8.349452584297475255e+01,6.370685845105962031e+00,2.740000000000000213e-01,8.359322562477169072e+01,6.235936665821485647e+00,2.800000000000000266e-01,8.296492203706540636e+01,6.283004620247004013e+00,3.260000000000000120e-01,8.260516577688406414e+01,6.297980821469108648e+00,2.700000000000000178e-01
8.232104650229088350e+01,6.209300042367484451e+00,2.979999999999999871e-01,8.299444500448545625e+01,6.327948757002413771e+00,2.880000000000000338e-01,8.308925844201601763e+01,6.189200213470126499e+00,3.020000000000000462e-01,8.235784839515775957e+01,6.236925841694851869e+00,3.079999999999999960e-01,8.187025308036447768e+01,6.251282594452319152e+00,2.820000000000000284e-01
8.179300904600911792e+01,6.161432244701193994e+00,3.040000000000000480e-01,8.239091812773328627e+01,6.286056124256068856e+00,2.840000000000000302e-01,8.242362554548230946e+01,6.138759184135741620e+00,3.079999999999999960e-01,8.191359318081146057e+01,6.190415104039347582e+00,3.200000000000000067e-01,8.143154842531127713e+01,6.202039736210236853e+00,2.680000000000000160e-01
8.109906294486579270e+01,6.114421975572311041e+00,3.020000000000000462e-01,8.187422147562141106e+01,6.245560618330580738e+00,2.959999999999999853e-01,8.195293384101410084e+01,6.104763398917343764e+00,3.000000000000000444e-01,8.134483520206153173e+01,6.147499342521660637e+00,3.360000000000000209e-01,8.080214451824294031e+01,6.158191325228365542e+00,2.900000000000000355e-01
8.078182487593284122e+01,6.071100528402787688e+00,3.259999999999999565e-01,8.145563789117817066e+01,6.203036862034537968e+00,3.079999999999999960e-01,8.145026110444484857e+01,6.060907537240723286e+00,3.219999999999999529e-01,8.080185707311805743e+01,6.104867537575634273e+00,3.320000000000000173e-01,8.043779668409511885e+01,6.124544455851108182e+00,2.800000000000000266e-01
8.027634783888436232e+01,6.029334305178553066e+00,3.079999999999999960e-01,8.082843169824778329e+01,6.160930759851776628e+00,3.079999999999999960e-01,8.084309370465238942e+01,6.007631687243630836e+00,3.579999999999999849e-01,8.016304570786714123e+01,6.063888417104283057e+00,3.300000000000000155e-01,7.965255873041374457e+01,6.076660740736590682e+00,3.000000000000000444e-01
7.973079329476279042e+01,5.989560221197526957e+00,3.179999999999999494e-01,8.033815982583870152e+01,6.120795044575975119e+00,3.160000000000000031e-01,8.035173100128838541e+01,5.969065547018457707e+00,3.359999999999999654e-01,7.956613504063665232e+01,6.019459994255855761e+00,3.399999999999999689e-01,7.946775826169232460e+01,6.038519487802005870e+00,2.980000000000000426e-01
7.921924941235815254e+01,5.949257374761635297e+00,3.219999999999999529e-01,7.969616192447909953e+01,6.079428066871555458e+00,3.199999999999999512e-01,7.999899789190675392e+01,5.930068690991204150e+00,3.499999999999999778e-01,7.918424185896775214e+01,5.982787805122887548e+00,3.360000000000000209e-01,7.872302722210265813e+01,5.998348207808125387e+00,3.059999999999999942e-01
7.865069609925667748e+01,5.908805909277059953e+00,3.159999999999999476e-01,7.943188695163094337e+01,6.042291976150942823e+00,3.179999999999999494e-01,7.947019625134838350e+01,5.889993417496999228e+00,3.479999999999999760e-01,7.852965835412526019e+01,5.944329750852750394e+00,3.340000000000000191e-01,7.834538435525664113e+01,5.965101308806043612e+00,3.059999999999999942e-01
7.820943293068430080e+01,5.874385294818251779e+00,3.319999999999999618e-01,7.854989070822072961e+01,6.002163265366874612e+00,3.099999999999999978e-01,7.900477093304519371e+01,5.859463494541458317e+00,3.559999999999999831e-01,7.805692255976070726e+01,5.912064953256103372e+00,3.419999999999999707e-01,7.777376191118867155e+01,5.933385688818093584e+00,2.940000000000000391e-01
7.800059596881635571e+01,5.840022069832738083e+00,3.239999999999999547e-01,7.841249944800108551e+01,5.972922765802596068e+00,3.119999999999999996e-01,7.871055638665843901e+01,5.824571017949345730e+00,3.499999999999999778e-01,7.779480506720683763e+01,5.876023810660360169e+00,3.479999999999999760e-01,7.766878273686879197e+01,5.901974720849910483e+00,3.059999999999999942e-01
