subject,color,bp,wp,response,rt,splitg,cnn_nll,n_pieces,cnn_0,cnn_1,cnn_2,cnn_3,cnn_4,cnn_5,cnn_6,cnn_7,cnn_8,cnn_9,cnn_10,cnn_11,cnn_12,cnn_13,cnn_14,cnn_15,cnn_16,cnn_17,cnn_18,cnn_19,cnn_20,cnn_21,cnn_22,cnn_23,cnn_24,cnn_25,cnn_26,cnn_27,cnn_28,cnn_29,cnn_30,cnn_31,cnn_32,cnn_33,cnn_34,cnn_35,prediction
0,0,000000000001011000000100000001000000,000001000000100000000000100000010100,15,7365,4,0.5213295768898023,10,0.00021624720165176815,0.0010926921296336531,0.010399984451263175,0.02181608013849209,0.002717580186386755,0.0,0.04431803171703099,0.003119507874795082,0.00015162960089401228,0.00019864178278548205,0.002184567067431122,0.0,0.0,0.0,0.0,0.5937306124454795,0.007576501965618659,0.00013555957084358935,0.000204228070094604,0.011263677267775237,0.08318572081178806,0.0,0.1456556091401308,0.01635874156138715,0.0,0.00145267164429337,6.412130231525397e-05,0.0014008775147707605,0.0023946090390993342,0.0,0.02601429672379126,0.0,0.02116591420661967,0.0,0.002952536235551931,0.0002293603500765826,15
1,1,000001000000100000000000100000010100,000000000001011100000100000001000000,16,3170,2,0.44190111953518,11,0.0028404376066179086,0.006190595789615373,0.027177728575284155,0.01664843699993607,0.03902703066979422,0.0,0.0032142302496812763,0.0005355222931596405,0.0004747174528693109,0.00042009084089858804,0.0006724946155519466,0.0,0.0,0.0,0.0,0.0,0.6428131939805443,0.01590630239998522,0.00013198995718561522,0.0015606317540650797,0.09898637121005036,0.0,0.019421086125788654,0.02214475907058995,0.0,0.01678428044226747,0.003209681617051804,0.0010056439151842895,0.011114492953480873,0.0,0.002880339668869775,0.0,0.06203034443576257,0.0,0.003076641159123838,0.0017329562166415761,16
0,0,000000000001011100000100000001000000,000001000000100010000000100000010100,20,3125,3,1.6996105853911951,12,0.0036956084780721122,0.0016586011867774466,0.006195775361233974,0.07054655840443483,0.016905679713752727,0.0,0.013346693083351093,0.016422705198967595,0.018064044404831385,0.002052680641679563,0.002475735891553262,0.0,0.0,0.0,0.0,0.0,0.0,0.0027988036927734518,0.0015060507353599573,0.08313364655297696,0.18275467753899305,0.0,0.16573636956329602,0.13337282698244557,0.0,0.0058776034146636935,0.0004369594868492489,0.002309111702312213,0.010175918047530137,0.0,0.019470682855352257,0.0,0.2373788628214064,0.0,0.0023570696721607175,0.0013273345692264207,32
1,1,000001000000100010000000100000010100,000000000001011100001100000001000000,2,2827,3,1.152871286391896,13,0.0036229461623428195,0.006596666878343114,0.31572891850560547,0.01557375154430276,0.02021856449113857,0.0,0.00505426555981898,0.0024346077794878897,0.01101362825670816,0.0001015986999289038,0.0009753297964367823,0.0,0.0,0.0,0.0,0.0,0.0,0.004789467067018471,0.0041658654185649764,0.024793821041714674,0.0,0.0,0.2140041247470586,0.04682917425870477,0.0,0.02485699900965569,0.004326157007500897,0.0004906314648748667,0.0009687132649844009,0.0,0.0015545282754843614,0.0,0.28337600796631024,0.0,0.002120948641084627,0.006403284162929786,2
0,0,000000000001011100001100000001000000,001001000000100010000000100000010100,22,3169,1,1.4283946355858246,14,0.0002782817835622579,0.0008897009610999077,0.0,0.014104738670427552,0.005106251193189811,0.0,0.0010799505140786445,0.002677299343402387,0.0028504640881375216,0.00013046297395504105,0.0006079407309472947,0.0,0.0,0.0,0.0,0.0,0.0,9.80623552078906e-05,0.00044430638356164165,0.09311435044389636,0.0,0.0,0.23969340880946977,0.048375706561548465,0.0,0.0022851193351192964,1.0197987321450463e-05,0.0008140885441433653,0.0013537507781111807,0.0,0.016539837085814288,0.0,0.5642797394323649,0.0,0.0010754988056905375,0.004190843218950363,32
1,1,001001000000100010000000100000010100,000000000001011100001110000001000000,23,3922,3,1.8319924915836716,15,0.015474986767343272,0.009107738306239515,0.0,0.13260219935048467,0.13610778830277032,0.0,0.017270949806847992,0.0019178735584086174,0.02146536256006991,0.0003571756016022897,0.0019563296668829743,0.0,0.0,0.0,0.0,0.0,0.0,0.002447589727056818,0.017830399533415767,0.06948253635504485,0.0,0.0,0.0,0.16009426330284782,0.0,0.015053702201466889,0.006011132078650956,0.0015918697053568889,0.0006475444829281033,0.0,0.009686945090967737,0.0,0.3549277779683919,0.0,0.007118362614281823,0.018847473018940866,32
0,0,000000000001011100001110000001000000,001001000000100010000001100000010100,19,3977,4,0.9012065451028027,16,0.00042437184373643374,0.0010319487717184647,0.0,0.03742695239198056,0.006658069335110339,0.0,0.02312997655366923,0.04589950844788906,0.001423989782233048,0.00013215973122610115,0.0031273148186832583,0.0,0.0,0.0,0.0,0.0,0.0,0.0012739172018992684,0.009993194074145229,0.40607941092181943,0.0,0.0,0.0,0.0,0.0,0.008656823335087457,0.0004412864712664822,0.000533059980406378,0.0017747171518539954,0.0,0.027929127988281666,0.0,0.4180755611029857,0.0,0.004773039399863808,0.0012155706961440517,32
1,0,000000000000000000000000000000000000,000000000000000000000000000000000000,33,9549,2,5.200509661227726,0,0.02979087120067512,0.0044467234960806,0.005285669294147499,0.011590264745663954,0.027434579481416144,0.01163373381961182,0.005228020826976787,0.004141928725567854,0.029446298653275183,0.00502990569194933,0.01619675310411073,0.026147749766869094,0.04318839218638929,0.18487113876410527,0.04399125811306082,0.025727028222864445,0.01601412785332304,0.005154826580610585,0.004965727603358556,0.01597956888818894,0.026217287544197495,0.044186809105147606,0.19134559440228793,0.04576422823724531,0.025888275477664105,0.016114954222647034,0.004925026995790724,0.029088472789619308,0.00418218610342992,0.005396553543328768,0.011452663360904593,0.02763203836519633,0.011875283287371328,0.005513753558119956,0.004267348942767891,0.02988495704603651,22
0,1,000000000000000000000000000000000000,000000000000000000000000000000000100,14,6832,5,2.8209941081966146,1,0.025100396413101727,0.002852466034747538,0.004020686506570841,0.010230027674367918,0.010192925661168785,0.009757084066628027,0.00794101709849163,0.008022826936173302,0.017246615267122636,0.00128316585034695,0.008256694192120665,0.011511383713133873,0.0283517314068668,0.16129440420427044,0.059546717395787596,0.031212236347796855,0.012882182958458414,0.003567848740606731,0.0032564807394934205,0.008545063450413644,0.01635492011838505,0.0278653111228402,0.15698331840746124,0.11008377906083976,0.056385155256703484,0.019414630218277388,0.004427590330576542,0.04448971623875361,0.006034028725609492,0.005552405386497239,0.009095371096731692,0.03312995705873936,0.024589737354054026,0.0,0.021465008688144813,0.03905711627871849,13
1,0,000000000000000000000000000000000100,000000000000001000000000000000000000,22,5342,1,2.724781826275356,2,0.010938269716471011,0.0007783331938667245,0.0023856578145155286,0.014046005642398648,0.024327101237403368,0.01865367674343574,0.03094350061146493,0.0035543568098968087,0.011473477715844522,0.0008344204681387641,0.002260346742004704,0.0037056407780864504,0.08794879513841718,0.11172489776044983,0.0,0.19107324848706977,0.0059394940334011525,0.0013333106462491723,0.0005172763446951124,0.0006727662443137176,0.008333689308099156,0.02609939759793461,0.06556050473731333,0.05290974730269277,0.076543478903681,0.012691706967833123,0.002331822902466082,0.010172266795221952,0.000941003296463456,0.0048213618319850075,0.009555214997930361,0.05769509366430986,0.1253648348962437,0.0,0.013005246813774131,0.010864053855928407,15
0,1,000000000000001000000000000000000000,000000000000000000000010000000000100,24,6654,1,2.336366151386941,3,0.0039210561692894505,0.00044966229672186554,0.0011268831557886278,0.011337130474713334,0.04079404422422721,0.012740722614473182,0.0051795914585592365,0.002976072620247325,0.006037026489588001,0.00012122724396270946,0.004371155894675137,0.01564151443420242,0.14988452667397456,0.12318049670631971,0.0,0.22257622852218717,0.034335229869793434,0.0013181528208382675,0.0004322200921986543,0.0009349529686160367,0.0034313918477555027,0.028840105593248143,0.0,0.14061932813700628,0.09667831505243146,0.003909310453640897,0.00140456370737759,0.0038370631522373524,0.00031010157393035676,0.0009498805565070447,0.004625019218726112,0.02562994310689565,0.03664722815126443,0.0,0.009359292715132517,0.006400562003470269,15
1,0,000000000000000000000010000000000100,000000000000001000000000100000000000,30,13894,1,4.858118889650884,4,0.0013892706646302863,0.00045254897980351636,0.0053913412487903815,0.008358268304498944,0.17254799540537238,0.008523678843396436,0.0038297729717756673,0.002440013186920592,0.003439210260596537,7.344128667393881e-05,0.0016074449499835677,0.0028347183753063133,0.08848781263969945,0.08066291950172633,0.0,0.05292119021812004,0.0032493656535974675,0.00033416593420609305,0.00046510427864899774,0.00025445981471576036,0.010649951702377237,0.03296300383101754,0.0,0.12583927641786558,0.0,0.003623392616961051,0.0016505891813744969,0.001885805943166097,0.0002062373201939718,0.002532360018895288,0.007765077128036176,0.028961326451187503,0.20480597587819022,0.0,0.13767874325233043,0.004175537739941802,32
0,1,000000000000001000000000100000000000,000000000000000000000010000000100100,31,3560,5,2.8759386106674847,5,0.0030989809238601927,0.0006822827979595704,0.0012131174306098892,0.002997817895908825,0.022545405214993534,0.00520846625354547,0.03057149196195566,0.004408541541642498,0.007750006202219953,4.5734060336777275e-05,0.0008883473479142031,0.006868805565720713,0.04553747799003588,0.09226105642129633,0.0,0.07172867077051162,0.06461724413706606,0.0017659735961271313,0.00010338255783513211,0.0004605026482790343,0.007587834913954901,0.0051386241779381265,0.0,0.3340709484671492,0.0,0.007494253093705498,0.0010516426762775116,0.0009895936948575968,0.0020370728765310934,0.0017997738010461532,0.0,0.05636321155667447,0.12452701110634863,0.0,0.09492788996225696,0.0012588383554413055,23
1,0,000000000000000000000010000000100100,000000000000001000000000100000010000,34,13158,5,2.3493950620001796,6,0.001383676668027456,0.001477330514144989,0.004170020183805691,0.004479263208296033,0.06267134212024464,0.011900063432555822,0.005496612637504379,0.004073274515456988,0.002976012989161287,2.1056675200129904e-05,0.0009758703991010548,0.0021606237688823445,0.10889045489932091,0.08429784648398968,0.0,0.03623102377908289,0.001717125709405128,0.0012513762899766607,0.0002152961078664863,0.0006625730305561088,0.025511389209823702,0.0422165960350763,0.0,0.3730542107557891,0.0,0.0011852486675691329,0.003047925133435778,0.0030658607502837202,0.001103582450693661,0.006771294858501562,0.0,0.0,0.11157798843994987,0.0,0.09542687209947569,0.0019881881868228446,23
0,1,000000000000001000000000100000010000,000000000000000000000010000000100110,15,2047,4,2.8072877693988922,7,0.0007272787009097877,0.00045279655708321186,0.00027679152613766683,0.0037074616238724663,0.015361027897169383,0.001585866792542617,0.023449402415847087,0.0031694923561753456,0.0015106747398289581,3.2864977489250244e-05,0.00016461829011418555,0.004365354405310166,0.020227311589217555,0.010648477277518116,0.0,0.06036850385524096,0.09724477122682218,0.0022347550934421123,6.352395091494736e-05,0.0005693421279266134,0.00295069200891654,0.005397028976712144,0.0,0.41615457862715594,0.0,0.008559809289604274,0.0017055485645398201,0.00025164999727840277,0.0004886496633039351,0.00020286520115213278,0.0,0.0,0.31341971474204633,0.0,0.0,0.004709147525727697,23
1,0,000000000000000000000010000000100110,000000000000001100000000100000010000,13,9558,5,0.997943554287021,8,0.0005264502516375716,0.00034821588826008726,0.0005625837081397546,0.001914342164595614,0.007410993459352668,0.0025407593965286117,0.021070292022259195,0.02790263201112053,0.0005152602010703647,5.468779670555044e-06,0.00010041028833716055,0.0009699724390704509,0.04616372872147304,0.3686367436799962,0.0,0.0,0.12516300992525037,0.009728615280046345,8.551129409951197e-05,0.00023944516323251355,0.0027160761425661074,0.022427411210383504,0.0,0.2024495634409861,0.0,0.0010083369532271306,0.0035555140987852565,0.0005227697688667442,0.0010089899991641723,0.0007406454247156163,0.0,0.0,0.14847037868769056,0.0,0.0,0.003215879599474125,13
0,1,000000000000001100000000100000010000,000000000000010000000010000000100110,23,1365,2,0.8037799262700749,9,0.0005822869313613063,8.179031149138164e-05,0.0007054172372992701,0.004083808302694489,0.11436847264337595,0.003652421101327235,0.006544009029293363,0.012376998157072886,0.0010233855925344162,5.254506070403303e-05,0.0029722917340048094,0.0032267622479414193,0.0031293744831024798,0.0,0.0,0.0,0.1716303272843168,0.004507697474927568,4.452727502981149e-05,0.000604410813932519,0.001727708380450829,0.007310339901939372,0.0,0.44763373969194276,0.0,0.01592784933390569,0.0004925736155630335,0.000664880299290652,5.705155357548595e-05,0.000781468394860729,0.0,0.0,0.1785815643833017,0.0,0.0,0.01723629876475982,23
1,0,000000000000010000000010000000100110,000000000000001100000001100000010000,7,8482,1,2.103684891412036,10,0.00010807580900812202,0.00010770706443841671,0.00030153853116595786,0.0012281541355070105,0.0025883927646014747,0.0075219177504105,0.011270032413696522,0.12200601997461487,0.0001469533265160433,9.243147796397945e-05,8.057048710045758e-05,0.0008232964127500481,0.018868063544000994,0.0,0.0,0.0,0.010147780553591494,0.007624115421552958,2.7416593664734667e-05,0.00040302478490364954,0.0018224025685453823,0.012389775629789605,0.0,0.0,0.0,0.010717272999835463,0.0024896484954173574,0.0003832763203605802,0.00029717956686863787,0.0010583345053399532,0.0,0.0,0.7846696305439362,0.0,0.0,0.0028269883244196035,32
0,1,000000000000001100000001100000010000,000000010000010000000010000000100110,10,16508,4,9.254060746869648,11,2.4793362591530905e-05,0.0001154767146896657,3.6507837519463884e-05,0.0008793180414989286,0.030071163182888154,0.007220637497626916,0.02654054926344551,0.0,0.00023453486019588504,3.613060045543722e-06,9.572215832410536e-05,0.0006561656742219345,0.001500454712646737,0.0,0.0,0.0,0.3295532401594442,0.02146514783992004,1.015629855116844e-05,0.00024028248714883627,0.0006330117365454472,0.0031618235598410496,0.0,0.0,0.0,0.4726698947455877,0.005490416814043359,2.373411983017141e-05,0.0002512360161335672,7.100936696819637e-05,0.0,0.0,0.09743941168143902,0.0,0.0,0.0016116988088530383,25
1,0,000000010000010000000010000000100110,000000000010001100000001100000010000,20,16552,4,6.134392175523827,12,0.0014175371110750875,0.0007141447919422147,0.0007246800875367668,0.0012050118687405955,0.010311154090995988,0.10400145989596551,0.06835279558985763,0.0,0.0012670281144277035,3.8210027055534233e-05,0.0,0.0019062022842323825,0.026813127378545836,0.0,0.0,0.0,0.0446447694846857,0.020932523382096415,1.9883667086019076e-05,0.0005455636654889881,0.002167041998826145,0.007770724992180622,0.0,0.0,0.0,0.03695222726659675,0.0077865204000160775,0.000448452707507979,0.005650340341734046,0.002961879234305336,0.0,0.0,0.6464763429312541,0.0,0.0,0.006892378687846496,32
0,1,000000000010001100000001100000010000,000000010000010000001010000000100110,32,26555,3,2.0873687460776296,13,0.00045767967745833683,0.0007912886762186944,0.0009213255061554473,0.0009484144388486039,0.11219792821118557,0.01343073465695066,0.0040448062479490204,0.0,0.0002561349604752896,9.826858641161417e-05,0.0,0.0022724224821068636,0.0017987100664803829,0.0,0.0,0.0,0.40681900795820036,0.042775064917940794,5.261137109545451e-05,0.011862566742274554,0.0,0.07625821815630195,0.0,0.0,0.0,0.1927004843628729,0.0011263123757134757,6.738417362009801e-05,0.004328894626063572,0.0004127848056021491,0.0,0.0,0.12401301662828222,0.0,0.0,0.002365940371792026,16
1,0,000000010000010000001010000000100110,000000000010001100000001100000011000,5,10259,1,0.699115154765548,14,0.0003035374333942516,0.0007008564403823024,0.000301187176731996,0.003058920430353685,0.011855681720527252,0.49702489938932193,0.0349728204091711,0.0,0.0027930371340658742,0.003629709743209396,0.0,0.007040579135041908,0.03481526216308764,0.0,0.0,0.0,0.2093653390089607,0.0071492860409907415,0.00010527947259690091,0.01571231701179875,0.0,0.0963581472632139,0.0,0.0,0.0,0.055582214009588335,0.005521711718837378,0.002115934098025882,0.007485520924855026,0.0032909600410462817,0.0,0.0,0.0,0.0,0.0,0.0008167992347987723,5
0,1,000000000010001100000001100000011000,000001010000010000001010000000100110,17,4049,1,4.975086621482901,15,0.0015272201402327774,0.0031349491203466746,0.0009381504919345468,0.017404915443640884,0.08401248433169611,0.0,0.12572352566818656,0.0,0.010745793392952056,0.0006594521722653635,0.0,0.00779252854458768,0.036734642022406755,0.0,0.0,0.0,0.47341127656980575,0.006907920539216862,4.222881505535042e-05,0.009510136906174305,0.0,0.126580310493239,0.0,0.0,0.0,0.05334521699584255,0.006820954988304496,0.0006505394612032788,0.0007960370989312859,0.03244615833398435,0.0,0.0,0.0,0.0,0.0,0.0008155584699933487,16
1,0,000001010000010000001010000000100110,000000000010001101000001100000011000,16,7075,3,0.7965216228019916,16,0.001588118354627285,0.000988125526941956,0.0008463480614761896,0.004103376287280323,0.04225268298254041,0.0,0.25088762447290636,0.0,0.03495866581667283,0.0001366012923993079,0.0,0.016699361473900543,0.021490196404829947,0.0,0.0,0.0,0.45089462113465884,0.0,0.0002108993632778785,0.0022202596321543493,0.0,0.06068026451788127,0.0,0.0,0.0,0.027171624583365292,0.015216529141921587,0.00486778870060107,0.035236058815379036,0.028638820954752828,0.0,0.0,0.0,0.0,0.0,0.0009120324824327494,16
0,1,000000000010001101000001100000011000,000001010000010010001010000000100110,25,1606,1,0.3501171277664744,17,0.0006785628741720546,0.001993124090668584,0.00014482658609483488,0.010984278658175646,0.04398034569306372,0.0,0.08223848045129743,0.0,0.0028284899722262327,0.0005354840015342585,0.0,0.010178773078288099,0.0202590743078684,0.0,0.0,0.0,0.0,0.0,4.31780756156735e-05,0.004785704337550454,0.0,0.0781619861288483,0.0,0.0,0.0,0.7046055560102926,0.017091183083862527,0.0009419060213473844,0.0007156457022253219,0.018883923142156298,0.0,0.0,0.0,0.0,0.0,0.0009494777847119878,25
1,0,000001010000010010001010000000100110,000000000010001101000001110000011000,26,5282,2,0.7769760138669609,18,0.0009828672127988381,0.002300260668762968,0.0014282463552058146,0.005034556577190304,0.05243789728802914,0.0,0.03812700073230763,0.0,0.04738361055070899,0.0005645659018100156,0.0,0.022153749596923594,0.03987595052476692,0.0,0.0,0.0,0.0,0.0,0.0014765778931185138,0.02003034652241525,0.0,0.1308092032900156,0.0,0.0,0.0,0.0,0.45979432278609605,0.006639111789084172,0.038528355108449854,0.12492014822368469,0.0,0.0,0.0,0.0,0.0,0.007513228978631674,26
0,1,000000000010001101000001110000011000,000001010000010010001010001000100110,29,10557,3,3.8389383410857993,19,0.0012295577361263511,0.0037458580593349687,0.0013784240037239834,0.0021894328343971337,0.30699536411889966,0.0,0.04662663741546886,0.0,0.0038522535182355416,0.00039185081282863986,0.0,0.022197559768401983,0.0014330801412125564,0.0,0.0,0.0,0.0,0.0,0.00014037213236331304,0.007510211551350249,0.0,0.575223466441517,0.0,0.0,0.0,0.0,0.0,0.00023327135862549314,0.003842268150193422,0.02151643233577417,0.0,0.0,0.0,0.0,0.0,0.001493959621546551,21
1,0,000001010000010010001010001000100110,000000000010001101000001110001011000,6,17944,2,2.70288619739254,20,0.004367433909327549,0.007423017907579911,0.0010584202731307077,0.009674682596717804,0.08887956404036187,0.0,0.06701182401052297,0.0,0.13542310430294707,0.0009554283352422812,0.0,0.023842122413241944,0.05861840419859966,0.0,0.0,0.0,0.0,0.0,0.004297654360475458,0.04283333633135848,0.0,0.4491471098072691,0.0,0.0,0.0,0.0,0.0,0.006005135676611535,0.09284533030900778,0.0,0.0,0.0,0.0,0.0,0.0,0.007617431527605933,21
0,1,000000000010001101000001110001011000,000001110000010010001010001000100110,4,4188,5,0.43348966498992864,21,0.00052847790072121,0.010875444906576591,0.0002241095809517217,0.02475307162845658,0.6482429921788575,0.0,0.0,0.0,0.14885195052139127,0.004331206297650291,0.0,0.08784271328916271,0.006159498631205667,0.0,0.0,0.0,0.0,0.0,0.00045475829145469543,0.010044187046489314,0.0,0.04340767879221936,0.0,0.0,0.0,0.0,0.0,0.001161942508119635,0.002502456341250975,0.0,0.0,0.0,0.0,0.0,0.0,0.010619512085492524,4
1,0,000001110000010010001010001000100110,000010000010001101000001110001011000,8,5178,5,1.3965273901064168,22,0.027778797494801315,0.024271868893640157,0.0032685500733979364,0.03427269186248191,0.0,0.0,0.0,0.0,0.2474547875797012,0.0009625493938053218,0.0,0.017981695621386903,0.03338975823168152,0.0,0.0,0.0,0.0,0.0,0.0005741815918700417,0.1018168830803042,0.0,0.4742283416164222,0.0,0.0,0.0,0.0,0.0,0.0014289648776231007,0.025129836329049724,0.0,0.0,0.0,0.0,0.0,0.0,0.007441093353834396,21
