subject,color,bp,wp,response,rt,splitg,cnn_nll,n_pieces,cnn_0,cnn_1,cnn_2,cnn_3,cnn_4,cnn_5,cnn_6,cnn_7,cnn_8,cnn_9,cnn_10,cnn_11,cnn_12,cnn_13,cnn_14,cnn_15,cnn_16,cnn_17,cnn_18,cnn_19,cnn_20,cnn_21,cnn_22,cnn_23,cnn_24,cnn_25,cnn_26,cnn_27,cnn_28,cnn_29,cnn_30,cnn_31,cnn_32,cnn_33,cnn_34,cnn_35,prediction
0,0,000000000001011000000100000001000000,000001000000100000000000100000010100,15,7365,4,0.9694344996551599,10,0.0009440556825725756,0.008100358387059815,0.0109145249985262,0.06278427624599504,0.016148037136713693,0.0,0.044917720953998194,0.005063012461652996,0.0006162073762998346,0.0004782493327662634,0.005236856794747865,0.0,0.0,0.0,0.0,0.3792974703172004,0.008934541999768284,0.0003287060480040676,0.0005336408482425408,0.027555416146264403,0.08757963388433121,0.0,0.16163351101941456,0.058816941568833124,0.0,0.007163634044175907,0.00011943307639109947,0.0018437257719601389,0.003143556512914166,0.0,0.056469531837037255,0.0,0.04343024244812827,0.0,0.007236066222157645,0.0007106488848444121,15
1,1,000001000000100000000000100000010100,000000000001011100000100000001000000,16,3170,2,0.5408924952746068,11,0.002688055706327865,0.007092755983449551,0.040561829438068846,0.010167110766535703,0.030185986936345565,0.0,0.005977965560038157,0.0026650559310674366,0.0012765241664626076,0.0004280035599749867,0.0028045360364418776,0.0,0.0,0.0,0.0,0.0,0.582228384336851,0.018474480539281187,0.00023614415891095545,0.003198770597862526,0.061046076486783785,0.0,0.03029636765568685,0.02999627609434638,0.0,0.015378375067620327,0.0039470092253643015,0.0014361548321206764,0.006137599605049366,0.0,0.010993993042976696,0.0,0.12489846004966958,0.0,0.0054421038999744155,0.0024419803227892327,16
0,0,000000000001011100000100000001000000,000001000000100010000000100000010100,20,3125,3,2.551931104011881,12,0.0022140532255274705,0.005956604434802431,0.018478460968121987,0.06855193007781868,0.06610614753998588,0.0,0.022293842503392575,0.013943264406379724,0.009859673456074506,0.002216234082899785,0.005383458076099193,0.0,0.0,0.0,0.0,0.0,0.0,0.004047460255403787,0.0017128424974233376,0.06730978230873887,0.07793102767863126,0.0,0.09317513690459908,0.12497059148614612,0.0,0.007849501875944043,0.00047708673331539684,0.0019482442042936554,0.02477671210412708,0.0,0.03706642308483867,0.0,0.33743896796977185,0.0,0.004931019539052473,0.001361534586612295,32
1,1,000001000000100010000000100000010100,000000000001011100001100000001000000,2,2827,3,0.6317168200361652,13,0.0004393013203815797,0.0030348430155941976,0.5316782211823013,0.019876301752502108,0.01536746030037094,0.0,0.0026277074692630568,0.0014526195977820691,0.005232891443141806,6.769990157348658e-05,0.0011475660225861938,0.0,0.0,0.0,0.0,0.0,0.0,0.001955939664528995,0.0008392835071865688,0.013843259485645668,0.0,0.0,0.08500919233246526,0.07516719841852156,0.0,0.010467928459160164,0.0014495642497142193,0.0002058799414615863,0.0010410063538202642,0.0,0.0017845258008397308,0.0,0.21703181006983102,0.0,0.001965427338535573,0.008314372372792873,2
0,0,000000000001011100001100000001000000,001001000000100010000000100000010100,22,3169,1,1.0118243346065252,14,0.001328352167043834,0.006430050804671874,0.0,0.04516215703478068,0.011834450201802581,0.0,0.005598775314152917,0.004723189286518744,0.003078241320954653,0.00015636096380606,0.0017626312583698964,0.0,0.0,0.0,0.0,0.0,0.0,0.0002239639537990452,0.0012343956160291414,0.143334820456285,0.0,0.0,0.3635551280105451,0.08378455890520861,0.0,0.0047881602291785395,4.189403398434141e-05,0.002027660122572057,0.002179854434259657,0.0,0.019307591127894482,0.0,0.2899496421302221,0.0,0.0012253182913116373,0.008272804336609341,22
1,1,001001000000100010000000100000010100,000000000001011100001110000001000000,23,3922,3,1.483462158006392,15,0.003249282169915105,0.005113938046409037,0.0,0.1417556667831429,0.10479895553993729,0.0,0.013735431993765031,0.0022605507950047804,0.013259126533673761,0.00030038439095416016,0.0015459568891060523,0.0,0.0,0.0,0.0,0.0,0.0,0.0012623570188396913,0.006655490249954456,0.060560049984135604,0.0,0.0,0.0,0.22685093345922078,0.0,0.007846016632145264,0.0028062763743877295,0.00045897441328544977,0.0010632068994648439,0.0,0.00667249154648585,0.0,0.37628806917735336,0.0,0.003822788489548379,0.019694052613270254,32
0,0,000000000001011100001110000001000000,001001000000100010000001100000010100,19,3977,4,1.6400034028537882,16,0.0006296967728947702,0.004630278880191494,0.0,0.060263742882062106,0.02252650095838588,0.0,0.02510489854312347,0.02280826951842076,0.0016744314413471315,0.00021093542376910727,0.003140077772381336,0.0,0.0,0.0,0.0,0.0,0.0,0.0017301064653226787,0.008053091550757445,0.1939793822062935,0.0,0.0,0.0,0.0,0.0,0.022773079683936916,0.0006076598120300857,0.002337879883545003,0.005527803937607208,0.0,0.04279768606417001,0.0,0.5669346020120275,0.0,0.013219105220339748,0.0010507709713938526,32
1,0,000000000000000000000000000000000000,000000000000000000000000000000000000,33,9549,2,5.3559950780437875,0,0.028792302064849177,0.004091541806631826,0.004884682795474387,0.010592983337334013,0.028120680701044093,0.011263843102543507,0.00526298523732404,0.004002246319733336,0.029994423011450368,0.004761566340247497,0.01649673626714392,0.025960761149950225,0.04624927703888905,0.17875150028593687,0.04767121010619276,0.02678584395902776,0.01601161628493846,0.004808910145036516,0.004485995839477463,0.01624462800057506,0.027631073718197532,0.04999113675054088,0.18382166414374534,0.04869317895266841,0.025895034995617055,0.0168119154094517,0.004379969963631951,0.02844218640313378,0.003768952750570942,0.005183102977461592,0.01112861796196946,0.02921024995802517,0.011343476906433442,0.004719770619902814,0.004026153745716554,0.02971978094913276,22
0,1,000000000000000000000000000000000000,000000000000000000000000000000000100,14,6832,5,2.6466137549929143,1,0.02404130194204179,0.0035769022489531687,0.004508417674527971,0.012668065349392523,0.018118938845633436,0.012901619762277335,0.012623658155633441,0.009138144180852638,0.02088490789107812,0.0015082725438708548,0.007514678038718332,0.011906889836687985,0.041481011712674695,0.13448713614392885,0.07089086090205705,0.038313744911103176,0.017921654087918144,0.003307000145315191,0.0031158332344732825,0.009037266616822236,0.01623139246345207,0.0531999785889232,0.15072470215735537,0.11083538853545406,0.04366952079128932,0.018319811394882177,0.0034345428144897717,0.026844357410028906,0.007452160641698675,0.005661302160685673,0.012782657129459092,0.031119136428390315,0.021991233857902887,0.0,0.011865302916275586,0.027922208485752685,22
1,0,000000000000000000000000000000000100,000000000000001000000000000000000000,22,5342,1,2.4076325408089896,2,0.011681103436259874,0.0012193511817771778,0.0027361465421147447,0.011817566531219908,0.03054068861515811,0.020376570947101994,0.028689382408368238,0.004063485864771248,0.007558908314409513,0.0008260790195561192,0.0030319418949605907,0.004153592226837634,0.0657653583443386,0.18018035028865562,0.0,0.12968407030239848,0.011872335556408199,0.000956983856203063,0.0005803799511561104,0.0018152435138398296,0.010752108198004798,0.037679895923640405,0.09002818051683606,0.06866006243322519,0.04469649191178653,0.014589023047908824,0.0015392394853135955,0.011726790394836257,0.0017979078020122351,0.004842392390909977,0.012872801501605916,0.04672892731335204,0.11617967835583999,0.0,0.010189449525547139,0.010167512403646337,13
0,1,000000000000001000000000000000000000,000000000000000000000010000000000100,24,6654,1,2.4743270367613754,3,0.002670958351121188,0.0005586419634188463,0.002922202707668962,0.009666523562158644,0.02634024200366972,0.014140111916373514,0.02555940047889179,0.006024220557259489,0.004254292574123974,0.00016477193660372987,0.0033949268908478186,0.017723549927242458,0.16665305739970737,0.12902439190662485,0.0,0.17888491850685723,0.027731196991796842,0.0006564064471683049,0.00033760329221304067,0.002164659730402679,0.006157480555304429,0.04964631099499062,0.0,0.13034928414647348,0.08421964791792924,0.00639841248541022,0.0008990730092159401,0.0030937643440341624,0.0006294949527594292,0.0013550664782217988,0.01607322705389667,0.03159054519035828,0.039004306692979884,0.0,0.006660317930423183,0.005050991103851822,15
