subject,color,bp,wp,response,rt,splitg,cnn_nll,n_pieces,cnn_0,cnn_1,cnn_2,cnn_3,cnn_4,cnn_5,cnn_6,cnn_7,cnn_8,cnn_9,cnn_10,cnn_11,cnn_12,cnn_13,cnn_14,cnn_15,cnn_16,cnn_17,cnn_18,cnn_19,cnn_20,cnn_21,cnn_22,cnn_23,cnn_24,cnn_25,cnn_26,cnn_27,cnn_28,cnn_29,cnn_30,cnn_31,cnn_32,cnn_33,cnn_34,cnn_35,prediction
0,0,000000000000000000000000000000000000,000000000000000000000000000000000000,11,7223,5,4.186131642603149,0,0.03677317410648102,0.006541403915797784,0.006193910606639457,0.009297482747491644,0.022992578933599284,0.009341554485556382,0.006228711534488914,0.006101469842962259,0.03585235443384244,0.0038265006753280552,0.01225988245391758,0.015204989588374643,0.050234038549221545,0.19984490781056682,0.04895381879488936,0.01559478386784652,0.011825903782070404,0.0037511490253902794,0.003924869185646678,0.011902361611535833,0.015205043089296186,0.050048352816502634,0.19487695912006928,0.05152861130495998,0.015493537510230417,0.011632179477436907,0.0038615989022884774,0.035992793156558796,0.006433780138687054,0.0062778235559305074,0.009561309218831866,0.023184601628181003,0.009600230316404376,0.00640666038572212,0.0064205818561302724,0.03683009157112325,13
1,1,000000000000000000000000000000000000,000000000001000000000000000000000000,24,5141,5,4.552783276038996,1,0.008760915142378497,0.022212801786244914,0.024850944706774732,0.01750377664758594,0.041605112610303654,0.009156063649507435,0.006075800862718231,0.001449361848159351,0.02005737886482476,0.005825706089727274,0.02751417846859216,0.0,0.12383883470856455,0.1838869146343192,0.043681921822393145,0.010163733860659748,0.0028580625003754834,0.0007764763306457317,0.0035859469157076213,0.01747104974386537,0.037472255527041275,0.06811171546324674,0.11580397614605868,0.09411480894184153,0.010537833829232594,0.004204075440493758,0.0010098037609548157,0.008106540317177842,0.013996032246231135,0.011909236316932432,0.008859401839549409,0.03233180353656611,0.004416479235637386,0.004560486803049956,0.002379334674545934,0.010911234728092349,13
0,0,000000000001000000000000000000000000,000000000000000000000000100000000000,21,3154,5,2.804831975909241,2,0.002407892220036519,0.009355469490326075,0.007735544694517875,0.01092958407318277,0.016719124973303797,0.003222188602055514,0.002487804700036729,0.004817950450421332,0.0020894799901551896,0.005464522750754121,0.03425554317097123,0.0,0.36709201473409636,0.15382256199966507,0.03258664345472318,0.02871077995949323,0.0037549800677321586,0.0009369499912303095,0.0003759243072023834,0.009714419831801033,0.024053832885379357,0.06051693862195571,0.08622981169088403,0.04919748991104797,0.0,0.003707099766859261,0.0010353977411946076,0.008917902061885577,0.0015275076808580043,0.009033689571907137,0.007501779402263556,0.026855379998697523,0.004658795533882735,0.01201107880850169,0.00658473666094989,0.0016891802020283515,12
1,1,000000000000000000000000100000000000,000000000001000000000100000000000000,31,5715,4,0.7626847925334995,3,0.0005956688823255444,0.07321139556813022,0.0020556284749713304,0.003796568747514357,0.02575085528989713,0.01203561659521407,0.0028126133016821496,0.000337072327049853,0.0019314219140775563,0.0002813801528737445,0.001692167611778115,0.0,0.014898821240842524,0.05377495751857975,0.04360411272467552,0.020244168467370188,0.006054820955173335,0.00028940432559616266,0.0007193958713090634,0.001941589715688114,0.029781247059917183,0.0,0.07583010141736747,0.10429011210842468,0.0,0.037669820625256326,0.0018848390595884662,0.0013349547044068722,0.0029320002516649455,0.002775815586080546,0.002404088804687029,0.46641252366686126,0.003081548400297818,0.0012146320343717609,0.003118547455603296,0.0012421091407233572,31
0,0,000000000001000000000100000000000000,000000000000000000000000100000010000,14,6837,3,4.114065814144338,4,0.0015349681615660744,0.005003864918629518,0.002142034752432031,0.05901442195438102,0.010654220012621528,0.005125055244631251,0.0019124613661956281,0.0019157542037043015,0.0008836601743607146,0.0017229976248674596,0.024392635413270202,0.0,0.23940430853643077,0.17263269658090236,0.016341198998121063,0.01892352256340497,0.0008448303307572604,0.0006677028460769722,0.0018706626522714044,0.03138245165622078,0.11934600353397525,0.0,0.11860854378686779,0.07034922444736974,0.0,0.002706213787295009,0.001405416875844702,0.006699616533903573,0.0014406947396177418,0.047952843515161055,0.02159742017251352,0.0,0.007596102788597266,0.0017548917282080034,0.003371743535823096,0.0008018365639782708,12
1,1,000000000000000000000000100000010000,000000000001001000000100000000000000,33,8987,3,4.7907411298050535,5,0.0006055909085903795,0.021100368285822055,0.003086009340936221,0.011766668626224545,0.028659191594428306,0.011547781421989489,0.01644734143863992,0.0012096420433431935,0.0034997946473589404,0.0003512676288643998,0.005499304857741137,0.0,0.05129397205635639,0.15501968267794405,0.0,0.17317823216427677,0.007401130490334532,0.0004257723533056945,0.000586587732394341,0.0017637425523078882,0.0699684512635092,0.0,0.04555750180114963,0.20787608990315656,0.0,0.01935060466296093,0.0019165627567118986,0.0025716551568091494,0.0018992739153454055,0.039597943682045784,0.03717701287416105,0.0,0.06846415075090563,0.008306299054346072,0.0013116876879961435,0.00256068567004432,23
0,0,000000000001001000000100000000000000,000000000000000000000000100000010100,13,2020,4,1.5829730571478184,6,0.00021549440903447336,0.00016791448003643307,0.0007481176745836431,0.016313543459127146,0.0021525425449028072,0.0020262677575365673,0.01483939591241284,0.0010628566966665637,6.603069367340684e-05,0.0003219903238339109,0.005591689451869567,0.0,0.20927483693540774,0.20536363187945736,0.0,0.2916467531853455,0.0025293246617621107,0.0001415533388358777,0.0003980303010592552,0.0036305628444049136,0.03583789429467425,0.0,0.11400387831934719,0.02854712052919498,0.0,0.0012129604039801106,0.00018883380975260333,0.0004190272705113672,0.0005319749845370695,0.011652034318030897,0.011966616748626233,0.0,0.037467781498573605,0.0,0.001652993000879311,2.8348271942350647e-05,15
1,1,000000000000000000000000100000010100,000000000001011000000100000000000000,12,4340,2,0.7072058855220763,7,0.0003153197601158245,0.0015182638896816941,0.0007518493156245388,0.0007829273290340465,0.0013696825296925827,0.01720662592598643,0.006097932455932553,8.755495049845144e-05,6.191604992893281e-05,0.00015518913769531673,0.0016155020955619934,0.0,0.49301982857151155,0.0,0.0,0.4011194805774192,0.0007270559558669904,0.0005525681217683274,1.525789857292116e-05,0.0002825887353596093,0.0030546615855367707,0.0,0.0012493715994425043,0.011171170769488118,0.0,0.010887693820318201,0.00024790545956934567,0.0006365856697875947,0.0002954242648284039,0.025463528489938946,0.00872671620662494,0.0,0.011208714698246611,0.0,0.001174616671516101,0.00020406746445153062,12
0,0,000000000001011000000100000000000000,000000000000100000000000100000010100,29,9471,1,5.011333560922435,8,0.00010091010948516529,0.00027310064329420157,0.00103725988737222,0.007529486214369825,0.0017971511036013045,0.013880204618774697,0.026264478108244622,0.0007872540585322585,9.691012768926608e-05,4.265805316170615e-05,0.00031837802879112944,0.0,0.0,0.0,0.0,0.8035534274459988,0.007768416935175091,0.00016289734356375889,3.819435725347558e-05,0.012075518088434078,0.020640744175898132,0.0,0.028094419777330633,0.032976977046387954,0.0,0.0007305812305817243,1.3073583182539967e-05,7.108012530101874e-05,0.0008619311369360191,0.006662013179369123,0.0029086452168232326,0.0,0.028826813850957613,0.0,0.002199790246271598,0.00028768530721866444,15
1,1,000000000000100000000000100000010100,000000000001011000000100000001000000,5,5049,3,1.55532458518901,9,0.0008917585308047999,0.0063012421473997654,0.009350210721962718,0.004762949142399792,0.013092714539099985,0.21112084481907187,0.005327191548172453,0.00012904797099712147,0.0010039456059663956,0.00013450278668027005,0.001069935173335504,0.0,0.0,0.0,0.0,0.35186388814042807,0.005765342928638206,0.0013882447489840964,0.00012066318946127221,0.0004911727104002603,0.1872210801941118,0.0,0.012988835723611107,0.048160527170857594,0.0,0.01633767068138211,0.003626791214889151,0.0011256322363676144,0.0018368043659771252,0.0,0.003069106104873752,0.0,0.11034415455809124,0.0,0.0012170494205902586,0.0012586936254455844,15
0,0,000000000001011000000100000001000000,000001000000100000000000100000010100,15,7365,4,0.516465169450959,10,0.0002493022754417872,0.0006174593559663952,0.010112088483909808,0.015400774960293484,0.0009959121282237127,0.0,0.04391930040466833,0.003262591652068008,8.054884800309922e-05,0.00028584480936820483,0.0009835048029838028,0.0,0.0,0.0,0.0,0.596625796020658,0.005318984661494549,0.00013802164356926762,0.00021648099369879882,0.017438975215250112,0.11209325755675961,0.0,0.14593205866721323,0.016684436739450532,0.0,0.0007808512411184861,3.765953756583591e-05,0.0009961594890455579,0.0016514434037497867,0.0,0.009314897322761794,0.0,0.015083982732243807,0.0,0.0015653796858488159,0.0002142873686454993,15
1,1,000001000000100000000000100000010100,000000000001011100000100000001000000,16,3170,2,0.23821811976758792,11,0.0014908371878218057,0.0017831176268598757,0.017043431424224247,0.010964282438255219,0.03337326995744345,0.0,0.0015815710860840279,0.0003671009413572502,0.00028707520460937434,0.0003399711408912073,0.00041702414232840085,0.0,0.0,0.0,0.0,0.0,0.7880307872544695,0.005198930495146791,6.237842462228654e-05,0.0012470508961733601,0.04244460885091002,0.0,0.007125627690807858,0.02149541780314299,0.0,0.018752758162272787,0.001289986962606869,0.0007236977397522656,0.004754978340666675,0.0,0.0012689986837780244,0.0,0.03793041617792194,0.0,0.001276641292871259,0.000750040074982494,16
0,0,000000000001011100000100000001000000,000001000000100010000000100000010100,20,3125,3,1.60344798409557,12,0.0029510292132116215,0.0016611808750905458,0.0064126802805928905,0.03971800329602692,0.012552012150735769,0.0,0.011066474261557614,0.022893340776354337,0.02244086080163762,0.0019831793198104367,0.001115045597455681,0.0,0.0,0.0,0.0,0.0,0.0,0.003785010846274883,0.0008431952541503057,0.11015298465639259,0.20120158076640032,0.0,0.16940044798601078,0.10000324394002291,0.0,0.007781601717294842,0.0003793592327148787,0.0011577545935163391,0.011649630299733805,0.0,0.01561547143502213,0.0,0.25308540076632186,0.0,0.0015237922321412651,0.0006267197015297402,32
1,1,000001000000100010000000100000010100,000000000001011100001100000001000000,2,2827,3,1.3458915588202816,13,0.0014987597795979737,0.005517070083013499,0.2603075249031601,0.019592217968104356,0.007794557170284481,0.0,0.005576900447276237,0.001845082220881846,0.012385998720821132,4.2190222078544804e-05,0.0006110698134639403,0.0,0.0,0.0,0.0,0.0,0.0,0.0034362603105063455,0.0022808200024984093,0.018417356958689846,0.0,0.0,0.2802257146434772,0.08759498281377108,0.0,0.014963756050336846,0.0030724321071325463,0.0002728583317128544,0.0003499129969020367,0.0,0.0005327516509949995,0.0,0.2691572133730463,0.0,0.001186753579761946,0.003337815852487445,22
0,0,000000000001011100001100000001000000,001001000000100010000000100000010100,22,3169,1,1.03442839684626,14,0.0003108419692067751,0.0015280063055530927,0.0,0.011263631577291456,0.003417379647722475,0.0,0.0008562538542480401,0.002899211465778033,0.001874076606793238,8.568061537126406e-05,0.0010523461440313045,0.0,0.0,0.0,0.0,0.0,0.0,0.00015602309783545464,0.0008352936060089425,0.16332779476676776,0.0,0.0,0.35542948748722586,0.042646903098243504,0.0,0.0035330073776714483,1.5183614463229708e-05,0.0004294848194990068,0.0010566019522084832,0.0,0.009663232403276715,0.0,0.3957016432269616,0.0,0.0006429853982602611,0.003274930965582138,32
1,1,001001000000100010000000100000010100,000000000001011100001110000001000000,23,3922,3,1.2196008415157464,15,0.006066969663457888,0.007413477821108933,0.0,0.10691607485796795,0.07597058581697139,0.0,0.019718273161880618,0.0012060904072550974,0.01569362112006852,0.0001423190862045491,0.0011787958588453562,0.0,0.0,0.0,0.0,0.0,0.0,0.0017351752530543794,0.00851038014802036,0.037094747773281624,0.0,0.0,0.0,0.2953480340722206,0.0,0.006377166656804705,0.003581212675178704,0.0007602966530636326,0.0002457335705754432,0.0,0.0026322137763445234,0.0,0.39540381451940537,0.0,0.003339425678968374,0.010665591429321872,32
0,0,000000000001011100001110000001000000,001001000000100010000001100000010100,19,3977,4,0.9575842548415314,16,0.0005646966021846976,0.0006106532261242003,0.0,0.047865473490164324,0.003552998347280296,0.0,0.020372206685814905,0.030218049350653458,0.002228251759109586,0.0001105190232127854,0.0023121249999998347,0.0,0.0,0.0,0.0,0.0,0.0,0.0010664530570056844,0.00931160848768213,0.38381897575869894,0.0,0.0,0.0,0.0,0.0,0.006024544121856201,0.00019784498599640114,0.0003643361353854362,0.0016487434586588854,0.0,0.017133443884534846,0.0,0.46977742307229176,0.0,0.0017859903067836786,0.001035663246561781,32
