subject,color,bp,wp,response,rt,splitg,cnn_nll,n_pieces,cnn_0,cnn_1,cnn_2,cnn_3,cnn_4,cnn_5,cnn_6,cnn_7,cnn_8,cnn_9,cnn_10,cnn_11,cnn_12,cnn_13,cnn_14,cnn_15,cnn_16,cnn_17,cnn_18,cnn_19,cnn_20,cnn_21,cnn_22,cnn_23,cnn_24,cnn_25,cnn_26,cnn_27,cnn_28,cnn_29,cnn_30,cnn_31,cnn_32,cnn_33,cnn_34,cnn_35,prediction
0,0,000000000000000000000000000000000000,000000000000000000000000000000000000,11,7223,5,4.01926703840028,0,0.024673274977878815,0.0067622375579219195,0.009313127749059135,0.015454047281346752,0.028051471542696608,0.016036984723473445,0.00902325472404536,0.006034435162746666,0.025499573865704,0.0026899839153104485,0.01057892401818931,0.017966128597043045,0.059688258622983804,0.17883291944861043,0.06032824539317768,0.020632383433215953,0.011823277614193325,0.002773570792326351,0.002453201499983494,0.010143838054132402,0.01652175700515814,0.058471307861759914,0.17760886231614093,0.061393237984233295,0.018959423463147402,0.012258580250912667,0.0028837430493962955,0.024411271214390594,0.004950612265695969,0.0072728797037084165,0.012903138343933725,0.02734410823910086,0.013279007917147428,0.009469457602483604,0.007396845090430011,0.026116628718321905,13
1,1,000000000000000000000000000000000000,000000000001000000000000000000000000,24,5141,5,4.377873516283852,1,0.014981580032422545,0.016460792729466527,0.024725656759907903,0.026204920474232157,0.03161381235645004,0.015038593453362788,0.006213705688977361,0.003153663165522944,0.012898467357278351,0.006771368309403684,0.038253354251064145,0.0,0.10987431541752822,0.1733915798791417,0.05285981397626789,0.016361133275690557,0.006534067257237098,0.0011721091824617841,0.004164841936806871,0.022482705411326343,0.03872563892400606,0.08140940981599014,0.10237471500708852,0.05717935998127506,0.012552021931721488,0.00803658406877524,0.0013627107812397856,0.021615068023575542,0.009652464654463193,0.01422621204675566,0.013079705319761565,0.02465345844771125,0.0112584523898447,0.005845800114069525,0.0038138621855804567,0.011058055393592916,13
0,0,000000000001000000000000000000000000,000000000000000000000000100000000000,21,3154,5,2.553612069741615,2,0.008642126519723218,0.012389235257932651,0.015796769890734655,0.018883534803109215,0.04197422557764067,0.01773481271625504,0.011736677569430531,0.008997731499637623,0.008552009672910338,0.004251352089044231,0.021424390825238504,0.0,0.08539784511073635,0.12171728153597863,0.06407830223780686,0.03393638105140874,0.015132485204094631,0.0018411649167400011,0.0024661685873244923,0.01848498273604614,0.04706838473431138,0.07780013833289347,0.1118026750958687,0.08363170622224125,0.0,0.016577854533522802,0.0027597117766779092,0.012505819332923017,0.008029921077949056,0.014913945510333083,0.020573712771259436,0.03565013041462688,0.022806331641166116,0.014433984327269146,0.009614358113141848,0.00839384831402339,13
1,1,000000000000000000000000100000000000,000000000001000000000100000000000000,31,5715,4,2.643038531891283,3,0.00437076301673065,0.018905505212664916,0.01730086809797043,0.035831760883619584,0.05481309734685509,0.04507951170195994,0.012665943018848106,0.0061263851428095895,0.006555772644644396,0.0014527916134463893,0.012578734534851367,0.0,0.07155633615364747,0.1230580297936995,0.07640158386034879,0.03662734907765316,0.010560857466371322,0.00183006335940511,0.0018690709221797729,0.011008213234096407,0.03816773774069283,0.0,0.10254143739963752,0.10607140810153169,0.0,0.015862618660350797,0.002713500396020716,0.007354059912399288,0.006897739315733866,0.018910323587187937,0.025436741408002374,0.07114476515737331,0.025244660474334508,0.013439407756058853,0.011486207117346114,0.006136755891528292,13
0,0,000000000001000000000100000000000000,000000000000000000000000100000010000,14,6837,3,3.0080238150896847,4,0.0064863472465638205,0.013119553609708658,0.01756398464099781,0.02710414757127215,0.05159104772550295,0.019665982860181258,0.008025677319249526,0.004021599117373908,0.007363660414672191,0.0025297135362203544,0.022680003900485978,0.0,0.09135220069226714,0.11292915606471945,0.04938918454523046,0.028136606033768777,0.005054372730231595,0.0012992738505161157,0.0020620410166530116,0.019563154073489707,0.05609298838977943,0.0,0.13630958695235534,0.07403624243219113,0.0,0.009760155747231972,0.0023681284140320163,0.004647338212981108,0.013405201707093646,0.03191135455763421,0.07017109595791253,0.0,0.0603957049499104,0.022181199585781325,0.0257335769948169,0.0030497191491754747,22
1,1,000000000000000000000000100000010000,000000000001001000000100000000000000,33,8987,3,3.9620745187329423,5,0.0021412099799903712,0.016593277315125436,0.014992789410998918,0.03272350537153734,0.03296733439943568,0.0344106185855127,0.024289973681990595,0.005802021782643115,0.005097183822212581,0.001418716436238326,0.008705510843981693,0.0,0.15235582461690655,0.12796606323872925,0.0,0.07090279978636826,0.020411983018452644,0.0016128970869174408,0.0006727184658871751,0.006766179177324547,0.034132948828743084,0.0,0.0853467964382025,0.10061151223706997,0.0,0.01276864961234721,0.001167462423395152,0.0032170981921274874,0.0035188946224899527,0.03634720096925768,0.0690183546420436,0.0,0.06181596144165635,0.01902360849583035,0.010197407171722081,0.0030034979048618082,12
0,0,000000000001001000000100000000000000,000000000000000000000000100000010100,13,2020,4,2.2398159736436245,6,0.004375296210458991,0.007287675913782082,0.013341822424782532,0.03369992420717062,0.04893645151003392,0.028685516424617793,0.01975287498729367,0.02053787156550109,0.01034864940750433,0.0011615579556156085,0.011141568006037376,0.0,0.06165884661302402,0.10647809735267541,0.0,0.07017791448025394,0.019411514352523782,0.003773933749547181,0.0022294474648929365,0.01253835809887414,0.03895490546409103,0.0,0.12433469032835322,0.104830881267853,0.0,0.019200257900968295,0.004535101626833381,0.004046049993619685,0.005292298541306946,0.022394998822830248,0.04678940360323533,0.0,0.10910826286698386,0.0,0.03824321506773967,0.006732613791595828,22
1,1,000000000000000000000000100000010100,000000000001011000000100000000000000,12,4340,2,0.9942480834307819,7,0.0022087820266817057,0.005460905803866665,0.014173384862877673,0.028498807854571498,0.021150242474887265,0.047660575052470296,0.01622148196330247,0.0034695239130408313,0.003920194881377102,0.0020966817086731874,0.011814669759296622,0.0,0.3700015502710892,0.0,0.0,0.1749384917200635,0.011221585772453304,0.0029787200901091916,0.0006574734870503186,0.008446248915243943,0.03585680425715095,0.0,0.029803926305595887,0.07312965098214498,0.0,0.01587976015331239,0.002095733327323059,0.002297657783135248,0.0035085482233701342,0.039735392490788626,0.03335007631705638,0.0,0.029838868784840503,0.0,0.007289012976480576,0.00229524784174659,12
0,0,000000000001011000000100000000000000,000000000000100000000000100000010100,29,9471,1,3.3673901883128643,8,0.004496391446666166,0.01660515517841295,0.02475623740435168,0.06122788363569304,0.05098872825629572,0.03439937374241403,0.04542691303605258,0.012618019415190397,0.007713376456452183,0.0013212663270260434,0.01645834491060104,0.0,0.0,0.0,0.0,0.09942827026617335,0.016673256061756136,0.001569837836787991,0.0011727146732432748,0.01496597258871114,0.04725528493062127,0.0,0.10090453305756684,0.13609173195999905,0.0,0.016581118826908575,0.0010793233794591578,0.0053416445832368915,0.012951760058896486,0.034479505038800574,0.0720645058368947,0.0,0.13105967202956903,0.0,0.02385249007672884,0.008516688985490909,23
1,1,000000000000100000000000100000010100,000000000001011000000100000001000000,5,5049,3,2.347027670839266,9,0.006139070576990321,0.029085607766029576,0.047554419604620535,0.04480347823528837,0.04886029675533259,0.0956530524560498,0.028742892168881963,0.006124691636801934,0.005466097586436254,0.002873802824734522,0.012917281491150297,0.0,0.0,0.0,0.0,0.08333110890939872,0.027117676968311216,0.004706960776928108,0.0014084241339321817,0.006292335172894936,0.051769509594890975,0.0,0.10635145104275052,0.12776329036020403,0.0,0.018598413486116096,0.002829139237054835,0.004211595755945675,0.00583016358369197,0.0,0.0904482953169368,0.0,0.12339668236224276,0.0,0.013615808491183963,0.004108453705201231,23
