subject,color,bp,wp,response,rt,splitg,cnn_nll,n_pieces,cnn_0,cnn_1,cnn_2,cnn_3,cnn_4,cnn_5,cnn_6,cnn_7,cnn_8,cnn_9,cnn_10,cnn_11,cnn_12,cnn_13,cnn_14,cnn_15,cnn_16,cnn_17,cnn_18,cnn_19,cnn_20,cnn_21,cnn_22,cnn_23,cnn_24,cnn_25,cnn_26,cnn_27,cnn_28,cnn_29,cnn_30,cnn_31,cnn_32,cnn_33,cnn_34,cnn_35,prediction
0,0,000000000000000000000000000000000000,000000000000000000000000000000000000,11,7223,5,4.1432815143905,0,0.03454184554189809,0.0067076925115490925,0.0066202873810776355,0.009656997402018908,0.025021046918990604,0.010055893953634808,0.006834135547936959,0.006680463447564631,0.03346744844440026,0.0035038654512976326,0.012394171829813437,0.015870686075775617,0.05202250491631889,0.19188829811520108,0.052979993714635215,0.015705102470749806,0.012762047962330447,0.0036855067085574773,0.0035584654732833377,0.012107971044613279,0.015335284586281556,0.05003066463059732,0.19284626626660742,0.05271519755781284,0.01566562649302577,0.012473322169615064,0.003620709722089796,0.03508512851525829,0.005961948390198777,0.006425327739978581,0.010270492504984073,0.02469429402664301,0.01023115732090132,0.006377631288638934,0.00702656456242113,0.03517595931329899,22
1,1,000000000000000000000000000000000000,000000000001000000000000000000000000,24,5141,5,4.266924675593481,1,0.010721351466388045,0.016402193801391397,0.017419890171628847,0.017543027599465237,0.03585594317229068,0.013951695053156726,0.007731644615180215,0.0020977696692842055,0.023895396856451985,0.004559410929173744,0.02333883200008174,0.0,0.11575085114298762,0.17544337498935783,0.05654589585071462,0.012803995954196023,0.005076642728657549,0.0009958887627735536,0.003218609497497995,0.012049296078618942,0.0329425584048577,0.07103480376054475,0.12256389082414945,0.09506155431774224,0.014024847857343271,0.006917940979156716,0.0011582818617742914,0.007884270857327886,0.010667162718663005,0.010099542940182843,0.010723028594761262,0.03736105040951718,0.006847108849677323,0.004574756068050861,0.0029364803747644512,0.009801010842189564,13
0,0,000000000001000000000000000000000000,000000000000000000000000100000000000,21,3154,5,2.656333431907581,2,0.002628622466538577,0.014668404555606694,0.01639471338747321,0.017839115150337315,0.02771356963815799,0.00519046019330964,0.0026719077354230483,0.0032615268303169474,0.002613989336745998,0.004169197164579304,0.039919372391550904,0.0,0.27168202850295675,0.1348443732995158,0.04285455467782502,0.02780379346123636,0.004364650640012955,0.0005597762959282379,0.00047161481469133363,0.012895556364437887,0.044407301424774906,0.07020516242001346,0.10766102075634887,0.05560062356343325,0.0,0.004421608961021647,0.001124566595993522,0.009272059483394081,0.0025431283304128416,0.008195360465622161,0.011243532641607002,0.030582614744609854,0.004937648439599563,0.009220906161740032,0.006468645798424101,0.0015685933063607895,12
1,1,000000000000000000000000100000000000,000000000001000000000100000000000000,31,5715,4,0.90397823507291,3,0.0008511338027078541,0.07114032596435918,0.003380319103914559,0.004335758753423296,0.035347197434993864,0.018827599454387375,0.00468767342002354,0.0004083354569044516,0.001613164633518948,0.00035583616173307116,0.00341258927811504,0.0,0.02580181337761901,0.07100063716221297,0.06475300321775791,0.021017042109342587,0.005861224924791282,0.0005294639580041562,0.000720498607170387,0.001630062434809224,0.019548494752977673,0.0,0.08057886439653708,0.11161624737436107,0.0,0.023127206405909113,0.0011765922005368913,0.0011664000031505512,0.003848122606724065,0.002405016793569108,0.004059939217409874,0.4049554430562823,0.005538173328135722,0.0017096145377816343,0.0034445558658665596,0.0011516502049699854,31
0,0,000000000001000000000100000000000000,000000000000000000000000100000010000,14,6837,3,3.583676611592556,4,0.0018458182946049367,0.007812043894983186,0.0020870207358585327,0.0492018147465225,0.016260023398036273,0.010263593008611545,0.00281474193293624,0.0018442368574099017,0.001052767000031221,0.0021598773492503202,0.022411781384437213,0.0,0.16669287136880762,0.21285084031608448,0.02777339831370306,0.013199386030862539,0.0016980633772276646,0.000575169333166257,0.0017052639820993,0.02815139406131343,0.08617205310547396,0.0,0.17984698649614753,0.06672756927506485,0.0,0.00491103642500559,0.0012669658971161662,0.007296649771726364,0.002277015963700683,0.02811045286426085,0.03355651776435978,0.0,0.01248667158694499,0.002356797298815169,0.0036826153516993166,0.0009085628137385096,13
1,1,000000000000000000000000100000010000,000000000001001000000100000000000000,33,8987,3,4.793509790150237,5,0.0006313156575790712,0.014551113808374127,0.003194969385655233,0.012368266175991438,0.027755092993169493,0.014710289949588312,0.015300036837809854,0.0019366809072245655,0.002053188714324649,0.0003893539366336758,0.004204437099235861,0.0,0.048354184973567374,0.12332305161258635,0.0,0.20183975902270673,0.007182549394988652,0.0006544146063828871,0.0005612545594029135,0.0019900973716997458,0.07018003786866042,0.0,0.04794922123291429,0.21343980078958444,0.0,0.014963151184381962,0.0024517081579251048,0.002693336065837871,0.0021859290703252266,0.014829821479760013,0.04332631991745315,0.0,0.09362485878111398,0.008283333540063558,0.0023129314131043735,0.002759493491954338,23
0,0,000000000001001000000100000000000000,000000000000000000000000100000010100,13,2020,4,1.8790288174767888,6,0.0002666843582554221,0.0008926818847494186,0.0010449387711361606,0.023738436219318596,0.0073513363570358505,0.004817061345454012,0.03002861666340217,0.001926455764572456,0.0001529838956094885,0.0002873244358687189,0.007831927847236114,0.0,0.13484983786154842,0.15273837058526096,0.0,0.2565220549440163,0.004406883315238856,0.00025436237956551135,0.0007090872435254716,0.003928884175597848,0.03677737351540143,0.0,0.12018700379345784,0.04234565912774936,0.0,0.0022029784435565586,0.0001967279821961917,0.0004006851973701621,0.0017845937117800666,0.010013392739161424,0.0508073511882158,0.0,0.09740362799766022,0.0,0.006048980953624587,8.369730243482334e-05,15
1,1,000000000000000000000000100000010100,000000000001011000000100000000000000,12,4340,2,0.6387455707843369,7,0.00011313230919457187,0.0012389125775408441,0.0006481392182506573,0.0012725668152579355,0.0016814348357856092,0.017586001865046302,0.002255692383223535,7.470796769474266e-05,7.789826035999386e-05,8.762329906203556e-05,0.0011971224015152044,0.0,0.5279542901102408,0.0,0.0,0.3626803179982692,0.0011004184435001508,0.0003094437219501738,3.726592042801942e-05,0.00014354534684439494,0.003869254800662035,0.0,0.0008446311929754033,0.012387399281649373,0.0,0.007233549122268338,0.00028860752380032784,0.00016587728499623742,0.0004472061410327819,0.02711708597906809,0.008723283028849374,0.0,0.018662485651056264,0.0,0.0015798687485535038,0.00022223777092413122,12
0,0,000000000001011000000100000000000000,000000000000100000000000100000010100,29,9471,1,4.380543812534631,8,0.0002385796705761362,0.0007462168129454687,0.0015057180670513795,0.013404579590064207,0.004132171147310137,0.011561949251122932,0.025625232520968586,0.0016782055757601337,0.0001422332980562351,4.8779070860687443e-05,0.0007608416826213241,0.0,0.0,0.0,0.0,0.6994184712375606,0.0074128872398072695,0.0002550371074544318,7.174156074793542e-05,0.015937927409484905,0.039768429593788006,0.0,0.05810723525164178,0.035465299286206495,0.0,0.00179845536402868,2.1787751982216754e-05,0.0001509464672901919,0.001142216915726574,0.012518549025794927,0.0058277696939461705,0.0,0.057996057349600755,0.0,0.0035334765754615398,0.0007292054821400338,15
1,1,000000000000100000000000100000010100,000000000001011000000100000001000000,5,5049,3,1.245685514416045,9,0.0009473509589877526,0.004080229543103981,0.015223777379380682,0.008865954685789311,0.021672923666184795,0.28774358812785794,0.005427734814845316,0.0003396649545991289,0.0009890242840890806,0.00025892815569340875,0.0014700410681082131,0.0,0.0,0.0,0.0,0.22162576073427073,0.003823958467577588,0.0015167513963470157,0.00015963147469590233,0.0010676042349861562,0.15566365834314957,0.0,0.014251564961515356,0.04201986766552137,0.0,0.01331828460161944,0.0022463279819582233,0.0015896448978359665,0.0020286683176504606,0.0,0.012856782732941578,0.0,0.17826312116430595,0.0,0.0014888291235413702,0.0010603262634439113,5
