9.287172246277020804e+01,7.104564303465958908e+00,1.320000000000000062e-01,9.294947908320487784e+01,7.112059735685363648e+00,1.060000000000000109e-01,9.290427167790484475e+01,7.094245332482303823e+00,1.559999999999999998e-01,9.289029397928945286e+01,7.098091055181964926e+00,1.480000000000000204e-01,9.284858576679697251e+01,7.105270473193556313e+00,1.219999999999999973e-01
9.166183257273797835e+01,6.990634114066608618e+00,1.839999999999999969e-01,9.172866640639210800e+01,7.006854586427952114e+00,1.120000000000000023e-01,9.191759576378692032e+01,6.970980353957021869e+00,1.380000000000000115e-01,9.165983063276070197e+01,6.974972913933298102e+00,1.880000000000000004e-01,9.155220442649755341e+01,7.010440083649410070e+00,1.479999999999999927e-01
9.033503365454922118e+01,6.908569149993908809e+00,1.980000000000000093e-01,9.041101888328442726e+01,6.929311387040558046e+00,1.719999999999999862e-01,9.064674724468963518e+01,6.854709950854617873e+00,1.940000000000000058e-01,9.024207385094973688e+01,6.875711992377290471e+00,1.980000000000000093e-01,9.017848361655535427e+01,6.940649479832897484e+00,1.439999999999999891e-01
8.943836216130193861e+01,6.836906126468633715e+00,2.099999999999999922e-01,8.943393469476578161e+01,6.857575382880577664e+00,2.000000000000000111e-01,8.973152179244502236e+01,6.780618696156754055e+00,2.120000000000000218e-01,8.917557135489502684e+01,6.798084872108951515e+00,2.339999999999999858e-01,8.919647987861296201e+01,6.863611556180062578e+00,1.520000000000000240e-01
8.858538186866141473e+01,6.764462527735290998e+00,2.020000000000000129e-01,8.848623517074946676e+01,6.786805930374908868e+00,2.100000000000000200e-01,8.881851142589967196e+01,6.699511838838686728e+00,2.339999999999999858e-01,8.824092087928877959e+01,6.719462526258737078e+00,2.580000000000000071e-01,8.820055737283209396e+01,6.788687223974287477e+00,1.819999999999999951e-01
8.769723922327696641e+01,6.684452503727714046e+00,2.020000000000000129e-01,8.759947699935912624e+01,6.719986624363516903e+00,2.259999999999999787e-01,8.782589302848525392e+01,6.622224558829861607e+00,2.399999999999999911e-01,8.734722307578856260e+01,6.649605619109745902e+00,2.479999999999999982e-01,8.726484347275267339e+01,6.716736949331870932e+00,1.960000000000000075e-01
8.674447818474105532e+01,6.618860598017837660e+00,2.179999999999999993e-01,8.668011159603835836e+01,6.662025824102432381e+00,2.179999999999999993e-01,8.700832376042879446e+01,6.555994683755987040e+00,2.139999999999999958e-01,8.651068013096474374e+01,6.587921150241283108e+00,2.820000000000000284e-01,8.646348019606550395e+01,6.650332433404331667e+00,1.880000000000000004e-01
8.596743950761273823e+01,6.551998769699072689e+00,2.439999999999999947e-01,8.597681980721257844e+01,6.612332491175068938e+00,2.220000000000000029e-01,8.622536490898887962e+01,6.496610152361434132e+00,2.260000000000000064e-01,8.584052688281332166e+01,6.539376521174401269e+00,2.780000000000000249e-01,8.566529427689037846e+01,6.592099332414146140e+00,2.079999999999999905e-01
8.524684464231673076e+01,6.497812595045082240e+00,2.500000000000000000e-01,8.536402458541734006e+01,6.567087329111924277e+00,2.240000000000000047e-01,8.561584334534326501e+01,6.441038174583848530e+00,2.379999999999999893e-01,8.518608359762455962e+01,6.490574641644856868e+00,2.740000000000000213e-01,8.494491838741996048e+01,6.542774084013208480e+00,2.040000000000000147e-01
8.447825547565297200e+01,6.441549514558250422e+00,2.580000000000000071e-01,8.464923285407098774e+01,6.521203881640821542e+00,2.140000000000000235e-01,8.490911819847430309e+01,6.390472894966094053e+00,2.359999999999999876e-01,8.451486945957384478e+01,6.440174704278019746e+00,2.860000000000000320e-01,8.430883289540228986e+01,6.481583366481447506e+00,2.279999999999999805e-01
8.382481810515685083e+01,6.388184863392297075e+00,2.700000000000000178e-01,8.398404933240431092e+01,6.469391358249334090e+00,2.540000000000000036e-01,8.413298573006728986e+01,6.333079877515430667e+00,2.620000000000000107e-01,8.381320534827631263e+01,6.384044299263043065e+00,2.959999999999999853e-01,8.344647214340976404e+01,6.419532433651328418e+00,2.299999999999999822e-01
8.304858037554987504e+01,6.331376771887416766e+00,2.560000000000000053e-01,8.320440561643185617e+01,6.418909394653561584e+00,2.379999999999999893e-01,8.341014503981477901e+01,6.285443438147247264e+00,2.980000000000000426e-01,8.305101373341608451e+01,6.337885500588500420e+00,2.960000000000000409e-01,8.265968831867009214e+01,6.375585941912249588e+00,2.339999999999999858e-01
8.224616029864404254e+01,6.265476006300030321e+00,2.640000000000000124e-01,8.251323222896793652e+01,6.362490752251449777e+00,2.740000000000000213e-01,8.276214263620988731e+01,6.219892267367836070e+00,2.800000000000000266e-01,8.224772394320034152e+01,6.273398590628616489e+00,2.900000000000000355e-01,8.190223003846894301e+01,6.312988312100136667e+00,2.520000000000000018e-01
8.140824196888063113e+01,6.203137625302643343e+00,2.740000000000000213e-01,8.176311834895585662e+01,6.305235512125392461e+00,2.479999999999999982e-01,8.181837969557361134e+01,6.165529722516045474e+00,2.820000000000000284e-01,8.140683781338029235e+01,6.211452375256994785e+00,3.140000000000000013e-01,8.113306950372061976e+01,6.243135242987420064e+00,2.459999999999999964e-01
8.052154292042436623e+01,6.135319287340369243e+00,3.140000000000000013e-01,8.085609465705248056e+01,6.241175772263657606e+00,2.960000000000000409e-01,8.107110845876560745e+01,6.100771899306481671e+00,2.999999999999999889e-01,8.046486218525595291e+01,6.148814673153079724e+00,3.019999999999999907e-01,8.025458810763241502e+01,6.187923563200142141e+00,2.600000000000000089e-01
7.950776645771409790e+01,6.067140265434139756e+00,3.200000000000000067e-01,8.001383911748045819e+01,6.183341285506577023e+00,2.680000000000000160e-01,8.016385533685107134e+01,6.044773237484994510e+00,3.259999999999999565e-01,7.964731657537288356e+01,6.093449973934692565e+00,3.279999999999999583e-01,7.936893387205242334e+01,6.122721094134837116e+00,2.459999999999999964e-01
